globalid,created_date,created_user,last_edited_date,last_edited_user,field_1,field_2,field_3,field_4,field_5,grade,field_7,field_8,field_9,field_10,field_11,field_12,field_13,field_13_other,field_14,field_15,field_15_other,field_16,field_18,x,y
{9521BC73-8AF0-469C-82B2-919A5AA23A05},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาพญาไท (สวนพญาไทภิรมย์),ลานกีฬา,สำนักงานเขต,พญาไท,,A,/,เอกชน,รายจ่ายประจำปี 2568,2290500,ปรับปรุงพื้นลาน,,,,,,,,ขอจัดสรร 2567 แล้ว แต่ไม่ได้รับงบประมาณ,13.77567519,100.5324421
{69AE6EF2-4513-4D7C-B967-E26EB37EDAF5},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาหลังด่านเก็บค่าผ่านทางพิเศษพหลโยธิน 2 (ชุมชนวัดมะกอกส่วนหน้า),ลานกีฬา,สำนักงานเขต,พญาไท,,A,/,เอกชน,,,,,,,,,,,,13.769842,100.534805
{90B321CF-EBA5-430C-A29F-018DCDA8BD5C},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาอารีย์สัมพันธ์,ลานกีฬา,สำนักงานเขต,พญาไท,,A,/,เอกชน,,,,,,,,,,,,13.7795043,100.5371546
{448632F0-9CFF-4DA2-AE24-6DDB2A77308C},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แฟลตตำรวจซอยลือชา,ลานกีฬา,สำนักงานเขต,พญาไท,,A,/,เอกชน,,,,,,,,,,,,13.7718322,100.5386156
{256AFF34-BE00-478E-AFD8-D65D0F7A5B4E},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาหลังด่านเก็บค่าผ่านทางพิเศษพหลโยธิน 1 (ซอยพระนาง),ลานกีฬา,สำนักงานเขต,พญาไท,,B,/,เอกชน,,,,,,,,,,,,13.76340184,100.5420943
{3087E3B5-1672-4751-BDBB-C04B799988E1},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาสำนักงานเขตพญาไท,ลานกีฬา,สำนักงานเขต,พญาไท,,C,/,สำนักงานเขตพญาไท,,,,,,,,,,,,13.77978635,100.5424377
{6BA8E6D2-6DE8-479E-B023-E5F9704D3F9A},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬากองพันทหารม้าที่ 1 รักษาพระองค์,ลานกีฬา,สำนักงานเขต,พญาไท,,C,/,เอกชน,,,,,,,,,,,,13.77162806,100.5442538
{A1B5F184-A710-4576-8BC4-4896FCDB2F8D},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,อาคารสงเคราะห์ทหารบก (ส่วนกลาง) สามเสน,ลานกีฬา,สำนักงานเขต,พญาไท,,C,/,เอกชน,,,,,,,,,,,,13.78811521,100.5621199
{F5DEAD1D-0B61-4064-8557-AAF7BB66DA6A},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนหมู่บ้านรุ่งอรุณ,ลานกีฬา,สำนักงานเขต,พระโขนง,,C,×,-,,,,,,,,,,,,13.6928123,100.4831314
{D4258CD0-9A4C-4D32-82FE-EAF968C3D380},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาหน้าสำนักงานเขตพระโขนง,ลานกีฬา,สำนักงานเขต,พระโขนง,,C,/,สำนักงานเขตพระโขนง,,,,,,,,,,,,13.70244494,100.6021726
{E8047D46-B995-41BE-87FE-7F4CD4E25135},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาวัดธรรมมงคล,ลานกีฬา,สำนักงานเขต,พระโขนง,,A,×,-,,,,,,,,,,,,13.68696896,100.6150073
{485A0728-57D1-44F9-8CD5-B3A6FDC5A0CD},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนหมุ่บ้านนิรันดร์วิลล่า,ลานกีฬา,สำนักงานเขต,พระโขนง,,B,/,บริษัท แอ็คเซี่ยม คอนสตรัคชั่น จำกัด,,,,,,,,,,,,13.70120114,100.6289109
{BBD04E61-9F12-440E-84CE-B32068703A87},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนหมู่บ้านสุขสุวรรณ,ลานกีฬา,สำนักงานเขต,พระโขนง,,C,×,-,,,,,,,,,,,,13.69356108,100.6358489
{3A0571EE-87E6-4B0D-8B12-A44D4C7421DD},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนหมู่บ้านรุ่งเจริญ 1,ลานกีฬา,สำนักงานเขต,พระโขนง,,C,/,เอกชน,,,,,,,,,,,,13.68504306,100.6182028
{7292EBAA-4FD5-45A0-8B79-464CC9673D3B},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาเพลินพระโขนง,ลานกีฬา,สำนักงานเขต,พระโขนง,,A,/,กรมธนารักษ์ยกให้กรุงเทพมหานครใช้สอย,รายจ่ายประจำปี 2567,14888200,(งบลงทุน หมวดค่าที่ดินและก่อสร้าง),,,,,,,,อยู่ระหว่างพิจารณาผลการประมูล,13.695278,100.606111
{E6DC9B45-608D-45B4-8B8C-105BE6745E5A},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาสวนสันติชัยปราการ,ลานกีฬา,สำนักงานเขต,พระนคร,,A,/,กรุงเทพมหานคร,,,,,,,,,,,,13.76386093,100.495083
{B215DC32-A06D-4C95-8AE5-C2316E09F589},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาสวนสาธารณะสราญรมย์,ลานกีฬา,สำนักงานเขต,พระนคร,,A,/,กรุงเทพมหานคร,รายจ่ายประจำปี 2568,7201916,"รางระบายน้ำ,พื้นลานพื้นลานกีฬา",,,,,,,,สปม. พิจารณางบประมาณ,13.74821399,100.4952169
{CB9F38A4-05BB-4C79-84A9-A8914C9A75B8},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาอเนกประสงค์ (ลานคนเมือง),ลานกีฬา,สำนักงานเขต,พระนคร,,A,/,กรุงเทพมหานคร,,,,,,,,,,,,13.75310518,100.501622
{6750730E-2285-4E31-8642-7522C0171969},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาสวนสาธารณะรมมณีนาถ,ลานกีฬา,สำนักงานเขต,พระนคร,,A,/,กรุงเทพมหานคร,รายจ่ายประจำปี 2568,1181078.82,ลานสเก็ตบอร์ดและซ่อมแซมอุปกรณ์,,,,,,,,สปม. พิจารณางบประมาณ,13.74893537,100.5026348
{4BE0D5EF-B3F2-4D29-BBA7-B8F79A437659},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนพูนบำเพ็ญ,ลานกีฬา,สำนักงานเขต,ภาษีเจริญ,,C,/,เอกชน,,,,,,,,,,,,13.74503154,100.4149236
{20C60DA9-B36F-4C43-9104-EACA0DDB507F},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,หมู่ 10 บางด้วน,ลานกีฬา,สำนักงานเขต,ภาษีเจริญ,,C,/,เอกชน,,,,,,,,,,,,13.71951667,100.4272343
{1249E270-DFCD-4311-B548-476D25B5C8C7},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาชุมชนเลิศสุขสม,ลานกีฬา,สำนักงานเขต,ภาษีเจริญ,,B,/,-,,,,,,,,,,,,13.72305362,100.4279166
{E2A16619-5FFE-416A-8FCA-D25C2E46420D},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,หมู่บ้านคูคตพัฒนา,ลานกีฬา,สำนักงานเขต,มีนบุรี,,C,/,กรุงเทพมหานคร,,,,,,,,,,,,13.82019434,100.7072237
{5C27DD22-3E0C-4E15-8D4E-2804AAC8948C},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,เคหะชุมชนบางชัน,ลานกีฬา,สำนักงานเขต,มีนบุรี,,A,×,-,,,,,,,,,,,,13.80502091,100.7091198
{1AF662D0-B15F-468C-8323-E3510E400178},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ม.ปรีชา 11,ลานกีฬา,สำนักงานเขต,มีนบุรี,,B,×,-,,,,,,,,,,,,13.81350116,100.713138
{F5B0B2FF-DD86-499E-8774-CEFE3D544B6F},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ม.บัวขาว,ลานกีฬา,สำนักงานเขต,มีนบุรี,,C,/,กรุงเทพมหานคร,,,,,,,,,,,,13.80094359,100.7196499
{1D157C6B-B631-47F8-8C28-B78E5FB06D0B},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ม.สุภาวัลย์-เทพารักษ์,ลานกีฬา,สำนักงานเขต,มีนบุรี,,C,/,เอกชน,,,,,,,,,,,,13.80281039,100.7243789
{80F98743-5704-486B-8596-94A43A6197D1},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชน ม.ปรีชา 10,ลานกีฬา,สำนักงานเขต,มีนบุรี,,C,/,เอกชน,,,,,,,,,,,,13.80412871,100.7263455
{7D55AD62-813E-46B7-8CF0-9241FDD74340},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,หมู่บ้านชุมชนรินทร์ทอง,ลานกีฬา,สำนักงานเขต,มีนบุรี,,A,/,กรุงเทพมหานคร,,,,,,,,,,,,13.80049845,100.7273326
{3947E4E2-972D-4FCE-84B8-9AF5F29B4F62},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,วังทองพัฒนา,ลานกีฬา,สำนักงานเขต,มีนบุรี,,B,×,-,,,,,,,,,,,,13.79154735,100.7277434
{37A5E30E-7799-478F-8D76-B3DABFF034CA},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,สามัคคีคลองสองต้นนุ่น,ลานกีฬา,สำนักงานเขต,มีนบุรี,,B,×,-,,,,,,,,,,,,13.80646938,100.7306261
{04014EA6-9FE7-47BD-8FF9-37485616E7EC},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,สวนเฉลิมพระเกียรติ ร.9,ลานกีฬา,สำนักงานเขต,มีนบุรี,,A,×,กรมธนารักษ์,,,,,,,,,,,,13.81318569,100.7322728
{3A629B62-804A-48AE-B0FF-C258F6A36DE7},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,สน.มีนบุรี,ลานกีฬา,สำนักงานเขต,มีนบุรี,,C,/,กรุงเทพมหานคร,,,,,,,,,,,,13.81519788,100.7343572
{7CA48054-1945-4BA6-888D-333A265BD78F},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ม.พนาสนธิ์วิลล่า 3,ลานกีฬา,สำนักงานเขต,มีนบุรี,,C,/,เอกชน,,,,,,,,,,,,13.83402994,100.7351183
{D74DCC6D-AECC-44B9-8D72-CF5B5746A0EE},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,มัสยิดอัตตั๊กวาพัฒนาฯ,ลานกีฬา,สำนักงานเขต,มีนบุรี,,C,/,กรุงเทพมหานคร,,,,,,,,,,,,13.79251489,100.7362429
{FDFB5BB0-5A9D-4928-8F0A-7A802A22501F},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนนูรุ้ลพัฒนา,ลานกีฬา,สำนักงานเขต,มีนบุรี,,C,/,เอกชน,,,,,,,,,,,,13.7740546,100.7397775
{5A4F3930-4BC9-4E79-A532-AFA00DFC9B4C},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ม.เค.ซี ร่มเกล้า,ลานกีฬา,สำนักงานเขต,มีนบุรี,,C,/,เอกชน,,,,,,,,,,,,13.77887037,100.745701
{7421A996-39AC-4A24-AE91-B5DF468B6988},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ม.รุ่งนภาเพลส,ลานกีฬา,สำนักงานเขต,มีนบุรี,,C,×,-,,,,,,,,,,,,13.77776183,100.7459278
{8D2A2D33-470A-4691-9B5A-1E97CD652D5C},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,อับดุลเลาะ,ลานกีฬา,สำนักงานเขต,มีนบุรี,,C,×,-,,,,,,,,,,,,13.78628398,100.7508314
{BDCCDA06-DFC7-4A0A-97D5-FFB6C4F65726},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,อันนูรอยน์ฯ,ลานกีฬา,สำนักงานเขต,มีนบุรี,,C,/,กรุงเทพมหานคร,,,,,,,,,,,,13.8051429,100.7598177
{4A8F5414-AEDB-47DF-A067-F61922ECEA23},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,อิดด์ฮาดร์,ลานกีฬา,สำนักงานเขต,มีนบุรี,,B,/,กรุงเทพมหานคร,,,,,,,,,,,,13.83017824,100.7663156
{E4CB91D2-778A-4663-820C-D4A2A243B42F},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนราษฎร์พัฒนา,ลานกีฬา,สำนักงานเขต,มีนบุรี,,A,/,มูลนิธิธรรมานุสรณ์,,,,,,,,,,,,13.82664868,100.7693004
{111FA0C1-44EC-41A6-88EF-43BACEAA5205},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แสงวิมาน,ลานกีฬา,สำนักงานเขต,มีนบุรี,,B,×,-,,,,,,,,,,,,13.8270125,100.7708078
{D8129EC3-3C5C-45DE-81AA-FBCB8C477F63},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,นูรุ้ลอิสลามฯ,ลานกีฬา,สำนักงานเขต,มีนบุรี,,C,/,เอกชน,,,,,,,,,,,,13.80453782,100.7719964
{DCC70CB0-CAE0-49F8-8695-7FB5C8EE8808},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,อับดุลรอมาน,ลานกีฬา,สำนักงานเขต,มีนบุรี,,C,/,กรุงเทพมหานคร,,,,,,,,,,,,13.81634383,100.7774701
{204FF8B0-7399-4DCB-8549-17CD225C9BC9},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนสุเหร่าบ้านเกาะ,ลานกีฬา,สำนักงานเขต,มีนบุรี,,C,/,กรุงเทพมหานคร,,,,,,,,,,,,13.82387472,100.7803971
{DC7B28F7-9533-4246-88A7-12435DB80140},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ฉัตรหลวง,ลานกีฬา,สำนักงานเขต,มีนบุรี,,C,/,เอกชน,,,,,,,,,,,,13.83965414,100.7865453
{0B0F9B1B-0FF7-4BF5-8F1E-C6F732A47284},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ม.มีนบุรีการ์เด้นโฮม,ลานกีฬา,สำนักงานเขต,มีนบุรี,,C,×,-,,,,,,,,,,,,13.83113952,100.7868639
{7233A661-BFA9-4732-A52F-11CEB9085E35},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนสุกกาทองโครงการ 2,ลานกีฬา,สำนักงานเขต,มีนบุรี,,B,/,กรุงเทพมหานคร,,,,,,,,,,,,13.84903837,100.7987613
{FE957814-E5D4-4475-8104-1214D126264B},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนโสณมัย-อร่ามดวง,ลานกีฬา,สำนักงานเขต,ยานนาวา,,C,/,การทางพิเศษแห่งประเทศไทย,,,,,,,,,,,,13.6939211,100.52922
{EC081FDB-E1AF-4469-BA87-4749EA4F6C4D},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาสวนรวมใจชาวยานนาวาเฉลิมพระเกียรติ 72 พรรษา,ลานกีฬา,สำนักงานเขต,ยานนาวา,,A,/,การทางพิเศษแห่งประเทศไทย,,,(ยังไม่ได้รับการต่อสัญญาทำให้ไม่สามารถดำเนินการของบประมาณได้),,,,,,,,ยังไม่ได้ของบประมาณ,13.69450571,100.5328746
{C0C7EA8D-397A-4582-98DA-1F278E21C41A},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาชุมชนคลองด่าน,ลานกีฬา,สำนักงานเขต,ยานนาวา,,A,×,กรมทางหลวงชนบท,,,,,,,,,,,,13.67671452,100.5389619
{F630BCC1-8CB6-4FFB-803D-3DCCFAE01F0E},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาสำนักงานเขตยานนาวา,ลานกีฬา,สำนักงานเขต,ยานนาวา,,C,/,สำนักงานเขตยานนาวา,,,,,,,,,,,,13.69612902,100.5423879
{68F87739-D3D4-4D80-AB2A-538C23F7A052},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนวัดช่องลม-คลองขวาง,ลานกีฬา,สำนักงานเขต,ยานนาวา,,C,/,การทางพิเศษแห่งประเทศไทย,,,,,,,,,,,,13.70410031,100.5461922
{06E23B55-11DF-4E77-BDED-262B5A6F9695},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนคาลเท็กซ์,ลานกีฬา,สำนักงานเขต,ยานนาวา,,C,/,บริษัทเชพรอนฯ,,,,,,,,,,,,13.69542423,100.5468999
{D2AE0254-25BE-4C7B-BFDA-A49249BD7144},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนโรงสี,ลานกีฬา,สำนักงานเขต,ยานนาวา,,C,×,เอกชน,,,,,,,,,,,,13.69905604,100.547641
{2BEDCCFC-736C-41F4-8B22-E7A78CCE72E9},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาชุมชนเย็นอากาศ 2,ลานกีฬา,สำนักงานเขต,ยานนาวา,,C,/,การทางพิเศษแห่งประเทศไทย,,,(ยังไม่ได้รับการต่อสัญญาทำให้ไม่สามารถดำเนินการของบประมาณได้),,,,,,,,ยังไม่ได้ของบประมาณ,13.71055557,100.5509279
{B4BABDA1-8B52-46FD-8DD6-C7FC08547CAA},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนเชื้อเพลิงพัฒนา,ลานกีฬา,สำนักงานเขต,ยานนาวา,,C,×,การรถไฟแห่งประเทศไทย,,,,,,,,,,,,13.71009906,100.552727
{DB624854-A07E-4BB7-8D1A-BF4C8A9DA5EF},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬากองพลที่ 1 รักษา พระองค์,ลานกีฬา,สำนักงานเขต,ราชเทวี,,C,/,กรุงเทพมหานคร,,,,,,,,,,,,13.76871265,100.5082367
{3D967E43-861A-48ED-8149-0995D5489844},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬามั่นสิน,ลานกีฬา,สำนักงานเขต,ราชเทวี,,C,/,กรุงเทพมหานคร,สภาเด็กและเยาวชน,,"สีเส้นสนาม,พัฒนาพื้นที่ว่างภายในลาน",,,,,,,,ดำเนินการแล้วเสร็จ,13.75709977,100.5247972
{4BB1DD53-0EB4-4FEE-8909-14D8D58585E4},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาสามเหลี่ยมรถไฟ,ลานกีฬา,สำนักงานเขต,ราชเทวี,,A,/,กรุงเทพมหานคร,,,,,,,,,,,,13.75987938,100.5266721
{56EDF021-092B-4D8B-B159-6908347B1DCB},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาสวนเงิน,ลานกีฬา,สำนักงานเขต,ราชเทวี,,C,/,กรุงเทพมหานคร,,,,,,,,,,,,13.77092245,100.5303336
{8DFF6CC3-1778-49C6-878A-75DAC93AD553},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาสมประสงค์ 5,ลานกีฬา,สำนักงานเขต,ราชเทวี,,C,/,กรุงเทพมหานคร,ปรับปรุงปี 2566,,,,,,,,,,,13.75006666,100.5352831
{64C539A9-89E8-4B70-8A5C-87EE7F595FD9},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาบ้านพักรถไฟมักกะสัน,ลานกีฬา,สำนักงานเขต,ราชเทวี,,B,/,กรุงเทพมหานคร,,,,,,,,,,,,13.75291953,100.5497406
{01444381-A58C-426F-85B2-3D82755E076A},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาสวนรมย์ราชเทวี,ลานกีฬา,สำนักงานเขต,ราชเทวี,,A,/,กรุงเทพมหานคร,,,,,,,,,,,,13.75876764,100.5442699
{469A635B-268D-4946-88D2-8D71B364FE9A},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาสำนักงานเขตราชเทวี,ลานกีฬา,สำนักงานเขต,ราชเทวี,,C,/,กรุงเทพมหานคร,,,,,,,,,,,,13.75920363,100.5342104
{008732EE-E889-447A-9F83-D4898B8ECA2B},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาชุมชนซอยพิพัฒน์ 2,ลานกีฬา,สำนักงานเขต,ราชเทวี,,B,/,กรมธนารักษ์,,,"เปลี่ยนห่วงตาข่ายบาสและจัดซื้ออุปกรณ์กีฬา 2,000.-บาท",,,,,,,,อยู่ระหว่างโยธาประมาณราคา,13.755278,100.523333
{D140A96B-72C4-473C-90D8-BA7960480397},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาสวนราชเทวีภิรมย์,ลานกีฬา,สำนักงานเขต,ราชเทวี,,A,/,กรุงเทพมหานคร,รายจ่ายประจำปี 2567,,,,,,,,,,กำลังดำเนินการปรับปรุงซ่อมแซม,13.7575,100.549167
{AB8ACDB4-93E1-48C5-88D1-F4ECA4666432},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,อาคารที่พักอาศัยส่วนกลางกองทัพเรือ สุขสวัสดิ์ 26,ลานกีฬา,สำนักงานเขต,ราษฏร์บูรณะ,,A,/,กรมสวัสดิการทหารเรือ,,,,,,,,,,,,13.67722439,100.4914324
{FDA8F996-62BD-4A62-9D48-007AF5DEBEE7},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ศาลาร่วมใจพัฒนา,ลานกีฬา,สำนักงานเขต,ราษฏร์บูรณะ,,C,/,เอกชน,,,,,,,,,,,,13.68532178,100.4939709
{90ED43F2-1041-4823-9784-570A22A0EEDA},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,เคหะสุขสวัสดิ์ 5,ลานกีฬา,สำนักงานเขต,ราษฏร์บูรณะ,,C,/,นิติบุคคลอาคารชุดเคหะ สุขสวัสดิ์ 5,,,,,,,,,,,,13.67372915,100.4987811
{1280E443-47D3-4C68-A7F6-338F7AEDE711},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ในสำนักงานเขตราษฎร์บูรณะ,ลานกีฬา,สำนักงานเขต,ราษฏร์บูรณะ,,B,×,-,,,,,,,,,,,,13.68204751,100.5054292
{EE155C14-3CF3-4466-B929-7057E160F426},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,สวนสุขเวชชวนารมย์,ลานกีฬา,สำนักงานเขต,ราษฏร์บูรณะ,,A,×,-,,,,,,,,,,,,13.68009851,100.4920382
{17D15F6D-51F1-44A5-9231-C02DC9C4A80E},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนลาดบัวขาวพัฒนา,ลานกีฬา,สำนักงานเขต,ลาดกระบัง,,C,/,เอกชน,ปรับปรุงปี 2567,,,,,,,,,,,13.75682474,100.7109227
{CF4732D7-1B18-4032-8ACC-5E9D1DCB2538},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,หมู่บ้านพูนสินธานี 1,ลานกีฬา,สำนักงานเขต,ลาดกระบัง,,C,/,บ.ลิฟวิ่ง แลนด์ ดีเวลลอปเมนต์ จำกัด,,,,,,,,,,,,13.76782894,100.7240626
{1A9CC91B-CBE5-4669-8BD1-0E156B6D16F6},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนเคหะร่มเกล้า 201 หลังคาแดง สนามที่ 2,ลานกีฬา,สำนักงานเขต,ลาดกระบัง,,B,/,การเคหะแห่งชาติ,,,,,,,,,,,,13.76787052,100.7282395
{7E526E30-466A-4488-83AE-BB9714EF0F42},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนเคหะร่มเกล้า 201 หลังคาแดง สนามที่ 3,ลานกีฬา,สำนักงานเขต,ลาดกระบัง,,B,/,การเคหะแห่งชาติ,ปรับปรุงปี 2567,,,,,,,,,,,13.7693648,100.7289161
{F6EBC6E4-B09C-4909-8B40-8D9AAB96E920},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนเคหะร่มเกล้า 201 หลังคาแดง สนามที่ 1,ลานกีฬา,สำนักงานเขต,ลาดกระบัง,,B,/,การเคหะแห่งชาติ,ปรับปรุงปี 2567,,,,,,,,,,,13.76736319,100.7293306
{F783DC45-E38D-4D42-8FD1-1EB7496A21CA},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนฟื้นนครร่มเกล้า ระยะ 4 โซน 10,ลานกีฬา,สำนักงานเขต,ลาดกระบัง,,C,/,การเคหะแห่งชาติ,,,,,,,,,,,,13.76382297,100.7293074
{88162B14-4945-44E6-8DC5-1DF91ED6FCD4},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนเคหะร่มเกล้า โซน 2,ลานกีฬา,สำนักงานเขต,ลาดกระบัง,,B,/,การเคหะแห่งชาติ,,,,,,,,,,,,13.77081878,100.7313694
{42A5A494-D9A2-441B-8716-2C38B935C9CF},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนเคหะร่มเกล้า โซน 3,ลานกีฬา,สำนักงานเขต,ลาดกระบัง,,B,/,การเคหะแห่งชาติ,,,,,,,,,,,,13.76798214,100.7314751
{7E7A5D92-CC30-469A-8D5A-34DE447356AA},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนฟื้นนครร่มเกล้า ระยะ 6 โซน 12,ลานกีฬา,สำนักงานเขต,ลาดกระบัง,,B,/,การเคหะแห่งชาติ,,,,,,,,,,,,13.76402533,100.7316124
{1AB058D1-4C82-450C-8EBE-4FF1F401382C},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนฟื้นนครร่มเกล้า ระยะ 2 โซน 9,ลานกีฬา,สำนักงานเขต,ลาดกระบัง,,B,/,การเคหะแห่งชาติ,,,,,,,,,,,,13.75978462,100.7319288
{F33D8048-5628-494A-8EE1-947F35B732A4},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนเคหะร่มเกล้า โซน 1,ลานกีฬา,สำนักงานเขต,ลาดกระบัง,,B,/,การเคหะแห่งชาติ,,,,,,,,,,,,13.77298692,100.7335382
{63EC4507-148D-4B4D-96C5-F8B4FDE01CA7},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนเคหะร่มเกล้า โซน 4,ลานกีฬา,สำนักงานเขต,ลาดกระบัง,,B,/,การเคหะแห่งชาติ,,,,,,,,,,,,13.76512304,100.7348003
{70174713-EB48-4669-829E-15928FEA4F64},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนเคหะร่มเกล้า 202 หลังคาเขียว,ลานกีฬา,สำนักงานเขต,ลาดกระบัง,,A,/,การเคหะแห่งชาติ,ปรับปรุงปี 2567,,,,,,,,,,,13.76661131,100.7348954
